X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-79.035728,35.932522,2018/10/26 01:04:58+00,10.39,9.81,8.7,7.59,5.8,5.93,9.3,55,59,1007.37,Chapel Hill Public Library,outside,35.932522,-79.035728,24610,-87,,0,1044
-79.035728,35.932522,2018/10/26 01:59:38+00,10.59,11.37,10.63,9.39,6.38,6.08,9.31,56,58,1006.87,Chapel Hill Public Library,outside,35.932522,-79.035728,27890,-82,,0,1045
-79.035728,35.932522,2018/10/26 02:04:59+00,11.4,11.29,10.69,9.5,6.43,6.09,9.31,56,57,1006.82,Chapel Hill Public Library,outside,35.932522,-79.035728,28210,-81,,0,1046
-79.035728,35.932522,2018/10/26 02:59:38+00,14.02,13.99,13,11.56,7.19,6.3,9.33,57,57,1007.08,Chapel Hill Public Library,outside,35.932522,-79.035728,31490,-83,,0,1047
-79.035728,35.932522,2018/10/26 03:04:58+00,16.31,14.26,13.21,11.76,7.28,6.32,9.33,56,57,1006.94,Chapel Hill Public Library,outside,35.932522,-79.035728,31810,-83,,0,1048
-79.035728,35.932522,2018/10/26 03:59:38+00,13.9,16.95,17.4,15.4,8.56,6.69,9.37,56,59,1006.85,Chapel Hill Public Library,outside,35.932522,-79.035728,35090,-80,,0,1049
-79.035728,35.932522,2018/10/26 04:04:58+00,17,16.51,17.17,15.41,8.64,6.71,9.37,56,60,1006.71,Chapel Hill Public Library,outside,35.932522,-79.035728,35410,-84,,0,1050
-79.035728,35.932522,2018/10/26 04:59:38+00,14.36,14.14,14.99,14.86,9.25,6.92,9.39,55,58,1006.12,Chapel Hill Public Library,outside,35.932522,-79.035728,38690,-85,,0,1051
-79.035728,35.932522,2018/10/26 05:04:58+00,13.7,14.05,14.86,14.8,9.3,6.94,9.39,56,58,1006.11,Chapel Hill Public Library,outside,35.932522,-79.035728,39010,-84,,0,1052
-79.035728,35.932522,2018/10/26 05:59:39+00,13.63,14.59,14.82,14.83,9.9,7.17,9.41,55,61,1005.94,Chapel Hill Public Library,outside,35.932522,-79.035728,42290,-86,,0,1053
-79.035728,35.932522,2018/10/26 06:04:58+00,13.73,14.6,14.8,14.81,9.96,7.19,9.42,55,60,1005.82,Chapel Hill Public Library,outside,35.932522,-79.035728,42610,-87,,0,1054
-79.035728,35.932522,2018/10/26 06:59:38+00,14.12,13.69,13.98,14.28,10.37,7.37,9.43,56,60,1005.38,Chapel Hill Public Library,outside,35.932522,-79.035728,45890,-87,,0,1055
-79.035728,35.932522,2018/10/26 07:04:58+00,14,13.79,13.98,14.26,10.41,7.39,9.44,56,60,1005.32,Chapel Hill Public Library,outside,35.932522,-79.035728,46210,-85,,0,1056
-79.035728,35.932522,2018/10/26 07:59:39+00,13.17,13.57,13.65,13.9,10.75,7.56,9.45,57,59,1005.5,Chapel Hill Public Library,outside,35.932522,-79.035728,49490,-86,,0,1057
-79.035728,35.932522,2018/10/26 08:04:59+00,12.5,13.52,13.62,13.87,10.78,7.58,9.45,56,59,1005.61,Chapel Hill Public Library,outside,35.932522,-79.035728,49810,-86,,0,1058
-79.035728,35.932522,2018/10/26 08:59:38+00,12.84,13.17,13.27,13.51,11.03,7.74,9.47,57,60,1004.25,Chapel Hill Public Library,outside,35.932522,-79.035728,53090,-84,,0,1059
-79.035728,35.932522,2018/10/26 09:04:58+00,13.17,13.24,13.28,13.5,11.06,7.75,9.47,55,60,1003.94,Chapel Hill Public Library,outside,35.932522,-79.035728,53410,-85,,0,1060
-79.035728,35.932522,2018/10/26 09:59:38+00,12.56,12.79,13,13.23,11.26,7.9,9.48,57,59,1003.69,Chapel Hill Public Library,outside,35.932522,-79.035728,56690,-85,,0,1061
-79.035728,35.932522,2018/10/26 10:04:59+00,13.27,12.96,13.04,13.23,11.29,7.91,9.49,57,59,1003.55,Chapel Hill Public Library,outside,35.932522,-79.035728,57010,-84,,0,1062
-79.035728,35.932522,2018/10/26 10:59:38+00,13.9,13.87,13.52,13.42,11.53,8.07,9.5,56,61,1004.31,Chapel Hill Public Library,outside,35.932522,-79.035728,60290,-86,,0,1063
-79.035728,35.932522,2018/10/26 11:04:58+00,13.07,13.93,13.6,13.46,11.56,8.09,9.5,56,61,1004.46,Chapel Hill Public Library,outside,35.932522,-79.035728,60610,-86,,0,1064
-79.035728,35.932522,2018/10/26 11:59:39+00,17.5,16.3,15.16,14.48,11.97,8.29,9.53,55,62,1004.09,Chapel Hill Public Library,outside,35.932522,-79.035728,63890,-80,,0,1065
-79.035728,35.932522,2018/10/26 12:04:59+00,17.5,16.46,15.37,14.63,12.02,8.31,9.53,55,63,1003.85,Chapel Hill Public Library,outside,35.932522,-79.035728,64210,-83,,0,1066
-79.035728,35.932522,2018/10/26 12:59:59+00,16.83,17.9,17.22,16.18,12.61,8.57,9.56,55,63,1004.02,Chapel Hill Public Library,outside,35.932522,-79.035728,67510,-84,,0,1067
-79.035728,35.932522,2018/10/26 13:03:58+00,17.88,17.9,17.29,16.26,12.65,8.59,9.57,55,64,1003.93,Chapel Hill Public Library,outside,35.932522,-79.035728,67750,-83,,1,1068
-79.035728,35.932522,2018/10/26 13:59:06+00,19.46,19.17,18.48,17.48,13.28,8.86,9.6,55,65,1005.17,Chapel Hill Public Library,outside,35.932522,-79.035728,500,-90,,1,1069
-79.035728,35.932522,2018/10/26 14:04:26+00,18.8,18.93,18.48,17.55,13.33,8.88,9.6,56,64,1005.12,Chapel Hill Public Library,outside,35.932522,-79.035728,820,-91,,0,1070
-79.035728,35.932522,2018/10/26 14:59:07+00,17.05,17.66,17.99,17.72,13.83,9.14,9.64,53,68,1003.27,Chapel Hill Public Library,outside,35.932522,-79.035728,4100,-89,,0,1071
-79.035728,35.932522,2018/10/26 15:04:26+00,17.21,17.39,17.85,17.67,13.87,9.16,9.64,54,67,1002.86,Chapel Hill Public Library,outside,35.932522,-79.035728,4420,-90,,0,1072
-79.035728,35.932522,2018/10/26 15:59:36+00,17.32,15.23,16.21,16.75,14.09,9.35,9.67,51,70,1002.04,Chapel Hill Public Library,outside,35.932522,-79.035728,7730,-93,,0,1073
-79.035728,35.932522,2018/10/26 16:04:56+00,13.49,15.08,16.04,16.63,14.1,9.37,9.67,52,70,1001.98,Chapel Hill Public Library,outside,35.932522,-79.035728,8050,-92,,0,1074
-79.035728,35.932522,2018/10/26 16:59:37+00,10.54,11.04,12.83,14.36,13.91,9.45,9.68,52,69,1000.43,Chapel Hill Public Library,outside,35.932522,-79.035728,11330,-93,,0,1075
-79.035728,35.932522,2018/10/26 17:04:59+00,10.24,10.9,12.55,14.12,13.87,9.45,9.68,53,69,1000.08,Chapel Hill Public Library,outside,35.932522,-79.035728,11650,-93,,0,1076
-79.035728,35.932522,2018/10/26 17:58:53+00,8.44,8.5,9.7,11.51,13.34,9.44,9.68,52,69,998.76,Chapel Hill Public Library,outside,35.932522,-79.035728,2500,-91,,1,1077
-79.035728,35.932522,2018/10/26 18:04:13+00,7.88,8.38,9.5,11.29,13.29,9.43,9.68,52,70,998.45,Chapel Hill Public Library,outside,35.932522,-79.035728,2820,-93,,1,1078
-79.035728,35.932522,2018/10/26 18:59:23+00,3.52,4.2,6.25,8.46,12.51,9.33,9.66,52,71,997.48,Chapel Hill Public Library,outside,35.932522,-79.035728,983,-84,,0,1079
-79.035728,35.932522,2018/10/26 19:04:42+00,2.97,3.93,5.9,8.13,12.41,9.32,9.66,52,70,997.53,Chapel Hill Public Library,outside,35.932522,-79.035728,1300,-87,,0,1080
-79.035728,35.932522,2018/10/26 19:58:59+00,3,2.68,3.55,5.53,11.41,9.14,9.63,51,71,995.53,Chapel Hill Public Library,outside,35.932522,-79.035728,4560,-86,,1,1081
-79.035728,35.932522,2018/10/26 20:04:20+00,3.68,2.84,3.49,5.38,11.32,9.13,9.63,51,73,994.96,Chapel Hill Public Library,outside,35.932522,-79.035728,4880,-83,,0,1082
-79.035728,35.932522,2018/10/26 20:59:39+00,1.29,2.3,2.8,4.08,10.47,8.96,9.6,53,74,994.18,Chapel Hill Public Library,outside,35.932522,-79.035728,8200,-89,,0,1083
-79.035728,35.932522,2018/10/26 21:05:03+00,1.33,2.15,2.7,3.96,10.39,8.94,9.6,54,74,993.98,Chapel Hill Public Library,outside,35.932522,-79.035728,8460,-85,,0,1084
-79.035728,35.932522,2018/10/26 21:58:59+00,1,1.48,1.91,2.85,9.48,8.75,9.57,56,73,993.62,Chapel Hill Public Library,outside,35.932522,-79.035728,11760,-83,,1,1085
-79.035728,35.932522,2018/10/26 22:04:19+00,1.88,1.49,1.86,2.76,9.39,8.73,9.57,57,72,993.39,Chapel Hill Public Library,outside,35.932522,-79.035728,12080,-79,,0,1086
-79.035728,35.932522,2018/10/26 22:59:19+00,1.4,1.3,1.57,2.15,8.55,8.53,9.53,57,71,992.81,Chapel Hill Public Library,outside,35.932522,-79.035728,15380,-83,,0,1087
-79.035728,35.932522,2018/10/26 23:04:39+00,1.07,1.26,1.52,2.09,8.47,8.51,9.53,57,71,992.91,Chapel Hill Public Library,outside,35.932522,-79.035728,15700,-81,,0,1088
-79.035728,35.932522,2018/10/26 23:59:30+00,0.1,0.21,0.63,1.24,7.6,8.28,9.49,57,70,992.51,Chapel Hill Public Library,outside,35.932522,-79.035728,18990,-83,,0,1089
-79.035728,35.932522,2018/10/27 00:04:49+00,0.15,0.21,0.57,1.17,7.52,8.26,9.49,56,71,992.6,Chapel Hill Public Library,outside,35.932522,-79.035728,19310,-83,,0,1090
-79.035728,35.932522,2018/10/27 00:59:29+00,0.05,0.09,0.24,0.66,6.73,8.03,9.45,56,69,991.99,Chapel Hill Public Library,outside,35.932522,-79.035728,22590,-84,,0,1091
-79.035728,35.932522,2018/10/27 01:04:49+00,0.05,0.07,0.21,0.62,6.65,8.01,9.45,55,69,992.03,Chapel Hill Public Library,outside,35.932522,-79.035728,22910,-82,,0,1092
-79.035728,35.932522,2018/10/27 01:59:29+00,0.28,0.16,0.13,0.36,5.94,7.78,9.41,55,69,991.63,Chapel Hill Public Library,outside,35.932522,-79.035728,26190,-81,,0,1093
-79.035728,35.932522,2018/10/27 02:04:49+00,0.28,0.2,0.15,0.35,5.88,7.76,9.41,56,69,991.44,Chapel Hill Public Library,outside,35.932522,-79.035728,26510,-81,,0,1094
-79.035728,35.932522,2018/10/27 02:59:29+00,0.28,0.28,0.25,0.32,5.28,7.55,9.37,56,68,990.95,Chapel Hill Public Library,outside,35.932522,-79.035728,29790,-80,,0,1095
-79.035728,35.932522,2018/10/27 03:04:49+00,0.28,0.28,0.25,0.31,5.22,7.53,9.37,56,68,991.07,Chapel Hill Public Library,outside,35.932522,-79.035728,30110,-80,,0,1096
-79.035728,35.932522,2018/10/27 03:59:29+00,0.14,0.14,0.16,0.22,4.67,7.33,9.33,57,67,990.57,Chapel Hill Public Library,outside,35.932522,-79.035728,33390,-89,,0,1097
-79.035728,35.932522,2018/10/27 04:04:50+00,0.18,0.15,0.17,0.22,4.62,7.31,9.33,57,67,990.49,Chapel Hill Public Library,outside,35.932522,-79.035728,33710,-84,,0,1098
-79.035728,35.932522,2018/10/27 04:59:30+00,0.67,0.3,0.24,0.24,4.17,7.12,9.29,57,68,990.37,Chapel Hill Public Library,outside,35.932522,-79.035728,36990,-90,,0,1099
-79.035728,35.932522,2018/10/27 05:04:49+00,0.13,0.28,0.24,0.24,4.13,7.1,9.29,57,67,990.29,Chapel Hill Public Library,outside,35.932522,-79.035728,37310,-89,,0,1100
-79.035728,35.932522,2018/10/27 05:59:33+00,0.15,0.52,0.46,0.38,3.75,6.92,9.25,58,66,989.8,Chapel Hill Public Library,outside,35.932522,-79.035728,40590,-88,,0,1101
-79.035728,35.932522,2018/10/27 06:04:50+00,0.28,0.41,0.43,0.37,3.71,6.9,9.25,57,65,989.88,Chapel Hill Public Library,outside,35.932522,-79.035728,40910,-87,,0,1102
-79.035728,35.932522,2018/10/27 06:59:02+00,0,0.05,0.15,0.22,3.32,6.71,9.21,57,67,990.23,Chapel Hill Public Library,outside,35.932522,-79.035728,180,-87,,1,1103
-79.035728,35.932522,2018/10/29 09:04:43+00,8.9,11.39,12.43,12.52,10.34,7.52,8.72,57,63,1000.7,Chapel Hill Public Library,outside,35.932522,-79.035728,7550,-85,,0,1104
-79.035728,35.932522,2018/11/06 18:00:04+00,3.62,11.5,12.68,12.87,14.4,11.01,9.2,75,65,1000.13,Chapel Hill Public Library,outside,35.932522,-79.035728,4500,-82,,0,1105
-79.035728,35.932522,2018/11/06 18:04:04+00,2,9.02,11.68,12.36,14.3,10.99,9.2,74,67,1000.06,Chapel Hill Public Library,outside,35.932522,-79.035728,4740,-84,,1,1106
-79.035728,35.932522,2018/11/02 13:59:57+00,9.63,10.22,10.83,10.93,9.54,10.96,9.3,75,65,996.41,Chapel Hill Public Library,outside,35.932522,-79.035728,60340,-80,,0,1107
-79.035728,35.932522,2018/11/06 18:59:39+00,0.62,1.03,4.87,7.92,13.26,10.79,9.18,74,67,1000.3,Chapel Hill Public Library,outside,35.932522,-79.035728,2280,-85,,0,1108
-79.035728,35.932522,2018/11/06 19:04:59+00,0.92,0.92,4.34,7.45,13.12,10.76,9.17,74,67,1000.27,Chapel Hill Public Library,outside,35.932522,-79.035728,2600,-83,,0,1109
-79.035728,35.932522,2018/11/02 14:04:13+00,10.05,10.27,10.79,10.91,9.55,10.96,9.3,75,65,996.43,Chapel Hill Public Library,outside,35.932522,-79.035728,60590,-80,,1,1110
-79.035728,35.932522,2018/11/06 19:59:02+00,1.71,1.35,2.1,4.53,11.95,10.52,9.14,76,63,1000.11,Chapel Hill Public Library,outside,35.932522,-79.035728,5840,-85,,1,1111
-79.035728,35.932522,2018/10/31 11:59:39+00,9.2,9.1,8.95,8.84,8.43,7.1,8.25,52,59,1009.89,Chapel Hill Public Library,outside,35.932522,-79.035728,18900,-82,,0,1112
-79.035728,35.932522,2018/11/08 19:04:27+00,8.6,8.21,8.13,8.66,9.58,8.48,8.74,70,40,1008.27,Chapel Hill Public Library,outside,35.932522,-79.035728,820,-84,,0,1113
-79.035728,35.932522,2018/10/31 12:05:00+00,9.21,9.19,9,8.87,8.44,7.11,8.25,53,59,1009.97,Chapel Hill Public Library,outside,35.932522,-79.035728,19220,-87,,0,1114
-79.035728,35.932522,2018/10/31 12:59:39+00,11.68,11.14,10.19,9.63,8.63,7.19,8.26,58,58,1009.88,Chapel Hill Public Library,outside,35.932522,-79.035728,22500,-85,,0,1115
-79.035728,35.932522,2018/10/31 13:04:59+00,12.34,11.43,10.41,9.79,8.67,7.21,8.26,58,57,1009.82,Chapel Hill Public Library,outside,35.932522,-79.035728,22820,-85,,0,1116
-79.035728,35.932522,2018/10/31 13:59:42+00,10.16,11.25,11.46,10.86,9.03,7.34,8.28,64,53,1009.55,Chapel Hill Public Library,outside,35.932522,-79.035728,26100,-87,,0,1117
-79.035728,35.932522,2018/10/31 14:04:59+00,10.43,10.95,11.33,10.83,9.05,7.35,8.28,65,52,1009.56,Chapel Hill Public Library,outside,35.932522,-79.035728,26420,-87,,0,1118
-79.035728,35.932522,2018/10/31 14:59:39+00,11.73,10.49,10.52,10.51,9.16,7.43,8.29,69,50,1009.12,Chapel Hill Public Library,outside,35.932522,-79.035728,29700,-85,,0,1119
-79.035728,35.932522,2018/10/31 15:04:59+00,11.1,10.7,10.6,10.55,9.19,7.44,8.29,70,50,1009.12,Chapel Hill Public Library,outside,35.932522,-79.035728,30020,-82,,0,1120
-79.035728,35.932522,2018/10/31 15:58:49+00,10.62,11.07,11.02,10.87,9.39,7.54,8.3,72,49,1008.26,Chapel Hill Public Library,outside,35.932522,-79.035728,33250,-80,,1,1121
-79.035728,35.932522,2018/10/31 16:04:29+00,9.84,11,11.01,10.87,9.4,7.54,8.3,74,48,1008.46,Chapel Hill Public Library,outside,35.932522,-79.035728,33590,-83,,0,1122
-79.035728,35.932522,2018/10/31 16:59:42+00,10.81,11.48,11.38,11.17,9.61,7.65,8.31,76,45,1007.49,Chapel Hill Public Library,outside,35.932522,-79.035728,36900,-84,,0,1123
-79.035728,35.932522,2018/10/31 17:01:00+00,11.94,11.53,11.4,11.18,9.62,7.65,8.31,75,45,1007.45,Chapel Hill Public Library,outside,35.932522,-79.035728,36980,-81,,4,1124
-79.035728,35.932522,2018/10/31 17:59:41+00,11.24,10.76,10.99,11.03,9.74,7.73,8.32,79,42,1006.4,Chapel Hill Public Library,outside,35.932522,-79.035728,2900,-83,,0,1125
-79.035728,35.932522,2018/10/31 18:05:01+00,10.62,10.7,10.94,11,9.75,7.74,8.32,78,42,1006.03,Chapel Hill Public Library,outside,35.932522,-79.035728,3220,-80,,0,1126
-79.035728,35.932522,2018/10/31 18:58:34+00,9.76,10.43,10.57,10.73,9.82,7.81,8.33,79,42,1005.64,Chapel Hill Public Library,outside,35.932522,-79.035728,6430,-80,,1,1127
-79.035728,35.932522,2018/10/31 19:05:11+00,10.28,10.41,10.55,10.71,9.83,7.82,8.33,78,43,1005.45,Chapel Hill Public Library,outside,35.932522,-79.035728,6830,-84,,0,1128
-79.035728,35.932522,2018/10/31 19:58:51+00,11.95,11.51,11.11,10.97,9.97,7.91,8.34,79,42,1005.32,Chapel Hill Public Library,outside,35.932522,-79.035728,10050,-83,,1,1129
-79.035728,35.932522,2018/10/31 20:04:11+00,10.93,11.49,11.15,11,9.99,7.92,8.34,78,42,1005.32,Chapel Hill Public Library,outside,35.932522,-79.035728,10370,-82,,1,1130
-79.035728,35.932522,2018/10/31 20:58:51+00,12.2,12.21,11.94,11.6,10.22,8.04,8.36,77,45,1004.78,Chapel Hill Public Library,outside,35.932522,-79.035728,13650,-82,,1,1131
-79.035728,35.932522,2018/10/31 21:04:14+00,12.05,12.12,11.94,11.62,10.24,8.05,8.36,77,45,1004.91,Chapel Hill Public Library,outside,35.932522,-79.035728,13970,-84,,1,1132
-79.035728,35.932522,2018/10/31 21:58:54+00,31.71,20.89,15.79,13.86,10.8,8.25,8.39,76,48,1004.91,Chapel Hill Public Library,outside,35.932522,-79.035728,17250,-82,,1,1133
-79.035728,35.932522,2018/10/31 22:04:12+00,34.94,25.1,17.98,15.11,11.04,8.32,8.4,76,48,1004.96,Chapel Hill Public Library,outside,35.932522,-79.035728,17570,-85,,1,1134
-79.035728,35.932522,2018/10/31 22:59:01+00,38.05,38.12,32.87,26.37,13.91,9.15,8.52,73,54,1004.9,Chapel Hill Public Library,outside,35.932522,-79.035728,20860,-85,,1,1135
-79.035728,35.932522,2018/10/31 23:04:28+00,39.4,38.41,33.64,27.19,14.19,9.23,8.53,71,55,1004.9,Chapel Hill Public Library,outside,35.932522,-79.035728,21180,-84,,0,1136
-79.035728,35.932522,2018/10/31 23:59:08+00,42.1,39.37,37.84,33.17,16.88,10.07,8.65,70,59,1005.25,Chapel Hill Public Library,outside,35.932522,-79.035728,24460,-83,,1,1137
-79.035728,35.932522,2018/11/01 00:04:24+00,40.76,40.1,38.29,33.71,17.16,10.16,8.67,70,60,1005.28,Chapel Hill Public Library,outside,35.932522,-79.035728,24780,-83,,0,1138
-79.035728,35.932522,2018/11/01 00:59:01+00,29.9,31.21,34.66,33.96,19.06,10.85,8.77,69,58,1005.25,Chapel Hill Public Library,outside,35.932522,-79.035728,28060,-83,,1,1139
-79.035728,35.932522,2018/11/01 01:04:22+00,29.71,30.59,33.98,33.66,19.18,10.9,8.78,70,58,1005.26,Chapel Hill Public Library,outside,35.932522,-79.035728,28380,-84,,0,1140
-79.035728,35.932522,2018/11/01 01:59:04+00,34.03,31.99,32.02,32.43,20.46,11.47,8.87,67,62,1005.46,Chapel Hill Public Library,outside,35.932522,-79.035728,31660,-81,,1,1141
-79.035728,35.932522,2018/11/01 02:04:21+00,34.96,32.78,32.3,32.55,20.61,11.53,8.88,67,62,1005.45,Chapel Hill Public Library,outside,35.932522,-79.035728,31980,-82,,0,1142
-79.035728,35.932522,2018/11/01 02:59:11+00,27.12,30.38,31.91,32.35,21.89,12.12,8.98,67,61,1005.45,Chapel Hill Public Library,outside,35.932522,-79.035728,35270,-82,,0,1143
-79.035728,35.932522,2018/11/01 03:04:34+00,27.44,28.95,31.18,31.95,21.93,12.16,8.98,67,61,1005.5,Chapel Hill Public Library,outside,35.932522,-79.035728,35590,-84,,0,1144
-79.035728,35.932522,2018/11/01 03:59:18+00,22,23.25,25.59,27.96,22.17,12.5,9.05,67,60,1005.28,Chapel Hill Public Library,outside,35.932522,-79.035728,38870,-84,,0,1145
-79.035728,35.932522,2018/11/01 04:04:31+00,22.95,23.28,25.31,27.66,22.18,12.53,9.05,67,61,1005.39,Chapel Hill Public Library,outside,35.932522,-79.035728,39190,-80,,0,1146
-79.035728,35.932522,2018/11/01 04:59:14+00,26.62,25.84,24.84,26.05,22.39,12.84,9.11,66,61,1005.33,Chapel Hill Public Library,outside,35.932522,-79.035728,42470,-82,,0,1147
-79.035728,35.932522,2018/10/29 09:59:24+00,6.65,7.51,9.13,10.38,10.13,7.55,8.72,55,62,1001.27,Chapel Hill Public Library,outside,35.932522,-79.035728,10830,-84,,0,1148
-79.035728,35.932522,2018/11/01 05:04:31+00,24.38,25.96,25.03,26.07,22.43,12.88,9.12,66,62,1005.28,Chapel Hill Public Library,outside,35.932522,-79.035728,42790,-81,,0,1149
-79.035728,35.932522,2018/11/01 05:59:12+00,24.4,24.34,24.58,25.26,22.65,13.21,9.18,64,64,1004.72,Chapel Hill Public Library,outside,35.932522,-79.035728,46070,-82,,0,1150
-79.035728,35.932522,2018/11/01 06:04:31+00,25.03,24.22,24.49,25.17,22.66,13.24,9.19,65,64,1004.77,Chapel Hill Public Library,outside,35.932522,-79.035728,46390,-83,,0,1151
-79.035728,35.932522,2018/11/01 06:59:11+00,20.02,21.34,22.53,23.62,22.62,13.49,9.24,64,63,1004.47,Chapel Hill Public Library,outside,35.932522,-79.035728,49670,-80,,0,1152
-79.035728,35.932522,2018/11/01 07:04:31+00,22.31,21.46,22.42,23.5,22.6,13.51,9.24,64,64,1004.51,Chapel Hill Public Library,outside,35.932522,-79.035728,49990,-81,,0,1153
-79.035728,35.932522,2018/11/01 07:59:45+00,22.46,21.37,21.53,22.36,22.45,13.73,9.29,62,66,1004.22,Chapel Hill Public Library,outside,35.932522,-79.035728,2420,-84,,0,1154
-79.035728,35.932522,2018/11/01 08:05:05+00,20.29,21.32,21.5,22.29,22.44,13.75,9.3,63,66,1004.03,Chapel Hill Public Library,outside,35.932522,-79.035728,2740,-82,,0,1155
-79.035728,35.932522,2018/11/01 08:59:45+00,14.76,16.08,17.87,19.61,21.87,13.84,9.33,65,67,1004.02,Chapel Hill Public Library,outside,35.932522,-79.035728,6020,-81,,0,1156
-79.035728,35.932522,2018/11/01 09:05:12+00,14.52,15.59,17.46,19.28,21.79,13.85,9.33,65,66,1004,Chapel Hill Public Library,outside,35.932522,-79.035728,6340,-81,,0,1157
-79.035728,35.932522,2018/11/01 09:59:45+00,15.8,15.21,15.65,17.15,21.05,13.88,9.35,64,68,1004.07,Chapel Hill Public Library,outside,35.932522,-79.035728,9620,-83,,0,1158
-79.035728,35.932522,2018/11/01 10:05:08+00,16.49,15.23,15.59,17.02,20.98,13.88,9.36,64,67,1004.05,Chapel Hill Public Library,outside,35.932522,-79.035728,9940,-83,,0,1159
-79.035728,35.932522,2018/11/01 10:59:45+00,15.88,16.25,16.19,16.74,20.5,13.95,9.39,64,71,1003.91,Chapel Hill Public Library,outside,35.932522,-79.035728,13220,-81,,0,1160
-79.035728,35.932522,2018/11/01 11:05:05+00,15.73,16.19,16.19,16.7,20.45,13.96,9.39,63,72,1003.96,Chapel Hill Public Library,outside,35.932522,-79.035728,13540,-84,,0,1161
-79.035728,35.932522,2018/11/01 11:59:46+00,15.52,15.33,15.36,15.87,19.87,13.99,9.41,66,73,1003.91,Chapel Hill Public Library,outside,35.932522,-79.035728,16820,-83,,0,1162
-79.035728,35.932522,2018/11/01 12:05:06+00,15.48,15.29,15.34,15.83,19.82,13.99,9.41,66,73,1003.91,Chapel Hill Public Library,outside,35.932522,-79.035728,17140,-80,,0,1163
-79.035728,35.932522,2018/11/01 12:59:55+00,12.8,13.72,14.63,15.23,19.28,14.02,9.44,68,70,1003.66,Chapel Hill Public Library,outside,35.932522,-79.035728,20430,-80,,0,1164
-79.035728,35.932522,2018/11/01 13:05:15+00,14.52,13.72,14.51,15.13,19.22,14.02,9.44,68,72,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,20750,-80,,0,1165
-79.035728,35.932522,2018/11/01 13:59:44+00,12.93,12.51,13.09,13.91,18.52,13.98,9.45,69,68,1003.78,Chapel Hill Public Library,outside,35.932522,-79.035728,1380,-84,,0,1166
-79.035728,35.932522,2018/11/01 14:05:01+00,12.29,12.87,13.15,13.89,18.47,13.98,9.45,69,69,1003.94,Chapel Hill Public Library,outside,35.932522,-79.035728,180,-80,,0,1167
-79.035728,35.932522,2018/11/01 14:59:01+00,8.32,9.46,10.74,12.01,17.59,13.88,9.46,74,62,1003.54,Chapel Hill Public Library,outside,35.932522,-79.035728,3420,-86,,1,1168
-79.035728,35.932522,2018/11/01 15:03:01+00,9.96,9.5,10.64,11.89,17.52,13.87,9.46,73,62,1003.11,Chapel Hill Public Library,outside,35.932522,-79.035728,3660,-85,,2,1169
-79.035728,35.932522,2018/11/01 15:59:01+00,7.14,7.67,8.93,10.36,16.74,13.75,9.45,76,57,1002.76,Chapel Hill Public Library,outside,35.932522,-79.035728,7020,-80,,1,1170
-79.035728,35.932522,2018/11/01 16:04:21+00,6.68,7.5,8.71,10.15,16.63,13.73,9.45,78,56,1002.82,Chapel Hill Public Library,outside,35.932522,-79.035728,7340,-82,,0,1171
-79.035728,35.932522,2018/11/01 16:59:11+00,5.74,6.25,6.95,8.27,15.53,13.52,9.44,79,53,1001.79,Chapel Hill Public Library,outside,35.932522,-79.035728,10630,-84,,0,1172
-79.035728,35.932522,2018/11/01 17:04:27+00,6.18,6.08,6.79,8.11,15.42,13.5,9.44,79,54,1001.49,Chapel Hill Public Library,outside,35.932522,-79.035728,260,-83,,0,1173
-79.035728,35.932522,2018/11/01 17:59:31+00,3.85,6.71,8.06,8.51,14.76,13.38,9.44,81,51,1000.95,Chapel Hill Public Library,outside,35.932522,-79.035728,3140,-80,,0,1174
-79.035728,35.932522,2018/11/01 18:04:51+00,4.9,6.07,7.65,8.27,14.65,13.36,9.43,82,51,1000.89,Chapel Hill Public Library,outside,35.932522,-79.035728,3460,-83,,0,1175
